Time,40K plat,4K cyl,40K shield,ivc
1724418419.4746137,298.4663,299.9713,299.3867,299.8003
1724418421.3024893,298.4664,299.9709,299.3863,299.7993
1724418423.1190157,298.4644,299.9723,299.3866,299.8003
1724418424.9475546,298.4649,299.9723,299.3865,299.8002
1724418426.7688901,298.4654,299.9723,299.3858,299.8003
1724418428.6050785,298.4662,299.9716,299.386,299.8002
1724418430.43992,298.4644,299.9721,299.3864,299.7999
1724418432.2790582,298.4656,299.9723,299.3859,299.7995
1724418434.1204066,298.4654,299.9721,299.3871,299.8001
1724418435.9482503,298.4649,299.9714,299.3863,299.8004
1724418437.779726,298.4664,299.9715,299.3861,299.8002
1724418439.6060493,298.4667,299.972,299.3864,299.8002
1724418441.4395876,298.466,299.9725,299.387,299.8
1724418443.261354,298.4653,299.9732,299.3863,299.8004
1724418445.0780032,298.4646,299.9726,299.3872,299.8001
1724418446.9113998,298.467,299.9728,299.3864,299.8005
1724418448.7444375,298.4652,299.9716,299.3867,299.8002
1724418450.5684667,298.4661,299.9727,299.3863,299.8005
1724418452.4022825,298.4645,299.9722,299.3871,299.8002
1724418454.2314994,298.4663,299.9712,299.3866,299.8002
1724418456.0541933,298.4665,299.9715,299.3872,299.8
1724418457.8885841,298.4671,299.9718,299.3865,299.8002
1724418459.7167003,298.4658,299.9717,299.3863,299.8002
1724418461.5380578,298.466,299.9722,299.3865,299.7999
1724418463.3674421,298.4656,299.9729,299.3853,299.8006
1724418465.1980855,298.4643,299.9719,299.3869,299.8006
1724418467.040905,298.4656,299.9716,299.387,299.8002
1724418468.8818827,298.4659,299.9735,299.3868,299.8
1724418470.71661,298.4655,299.9717,299.3865,299.8005
1724418472.5441074,298.4672,299.9719,299.3861,299.8004
1724418474.3762693,298.4667,299.9709,299.3869,299.8005
1724418476.2094471,298.4656,299.9739,299.3866,299.8
1724418478.0443492,298.4661,299.9731,299.387,299.8004
1724418479.8769948,298.4666,299.972,299.387,299.8005
1724418481.7105443,298.4663,299.9721,299.3861,299.8007
1724418483.5357375,298.467,299.9727,299.3872,299.8007
1724418485.3660078,298.4664,299.9725,299.3872,299.8003
1724418487.2060804,298.4663,299.9726,299.3868,299.8001
1724418489.0428214,298.467,299.9732,299.3862,299.8008
1724418490.8657558,298.4654,299.97,299.3875,299.8007
1724418492.6960673,298.4651,299.9731,299.3866,299.8
1724418494.5234065,298.4645,299.9723,299.3864,299.8003
1724418496.3593159,298.465,299.9724,299.3868,299.8002
1724418498.1880991,298.4663,299.9716,299.3867,299.8007
1724418500.0142112,298.467,299.9736,299.387,299.8007
1724418501.8476386,298.4658,299.9719,299.3868,299.8002
1724418503.6792705,298.4663,299.9723,299.387,299.8
1724418505.5170674,298.4655,299.9725,299.3871,299.8005
1724418507.3359656,298.4655,299.9728,299.3869,299.8008
1724418509.1724858,298.4667,299.9722,299.3871,299.8006
1724418511.000965,298.4656,299.9721,299.3866,299.8004
1724418512.8354712,298.4668,299.9728,299.3872,299.8005
1724418514.6685297,298.4662,299.9734,299.3868,299.7997
1724418516.4953287,298.4664,299.9727,299.3866,299.8007
1724418518.323427,298.4652,299.9719,299.3864,299.801
1724418520.1532764,298.4661,299.9702,299.3872,299.7999
1724418521.9910147,298.4657,299.9734,299.3865,299.8002
1724418523.8259187,298.4655,299.9719,299.387,299.8009
1724418525.6639314,298.4667,299.9708,299.3874,299.8012
1724418527.4965127,298.4671,299.9728,299.3868,299.8007
1724418529.3264062,298.4673,299.9736,299.3867,299.8013
1724418531.1494348,298.4665,299.9718,299.3876,299.8009
1724418532.9846318,298.4662,299.9727,299.3871,299.8011
1724418534.8155093,298.465,299.972,299.3863,299.8006
1724418536.647807,298.4642,299.9725,299.3858,299.8004
1724418538.4806216,298.4678,299.9726,299.3865,299.8011
1724418540.305223,298.4649,299.9716,299.3869,299.8004
1724418542.130488,298.4668,299.9707,299.3867,299.8009
1724418543.96423,298.4646,299.971,299.3875,299.8011
1724418545.797097,298.4638,299.9728,299.3869,299.8003
1724418547.628341,298.4662,299.972,299.387,299.8004
1724418549.463243,298.4655,299.9717,299.3866,299.7995
1724418551.3023317,298.4656,299.9715,299.3868,299.801
1724418553.127739,298.4676,299.9724,299.3876,299.8009
1724418554.9572759,298.4674,299.9732,299.3871,299.8005
1724418556.7870626,298.4664,299.9721,299.3873,299.8009
1724418558.6183872,298.465,299.9728,299.3874,299.8008
1724418560.4455967,298.4659,299.9729,299.3872,299.8002
1724418562.3033128,298.4658,299.9725,299.3874,299.8005
1724418564.1381996,298.4655,299.9707,299.3866,299.8006
1724418565.9727485,298.4666,299.9715,299.387,299.8011
1724418567.8037903,298.4674,299.9745,299.3871,299.8006
1724418569.6355226,298.4661,299.9727,299.387,299.8007
1724418571.4697063,298.4659,299.9721,299.3875,299.8005
1724418573.3027391,298.4666,299.9715,299.3868,299.8007
1724418575.1384635,298.4667,299.9715,299.3872,299.8011
1724418576.9693842,298.4659,299.9731,299.387,299.8007
1724418578.8189447,298.4654,299.9716,299.3873,299.8008
1724418580.654781,298.4675,299.9729,299.387,299.8005
1724418582.4893358,298.466,299.9725,299.3873,299.8006
1724418584.3240154,298.467,299.9712,299.3877,299.8014
1724418586.1536856,298.4672,299.9732,299.3875,299.8007
1724418587.9895127,298.4664,299.9724,299.3868,299.8009
1724418589.821142,298.4674,299.9728,299.3868,299.8005
1724418591.6520987,298.4668,299.9729,299.3869,299.8005
1724418593.4857333,298.4656,299.9731,299.3867,299.8008
1724418595.317539,298.4663,299.9729,299.3875,299.8006
1724418597.1486056,298.4668,299.9728,299.3873,299.8008
1724418598.9688106,298.4659,299.9747,299.3872,299.8005
1724418600.7936864,298.4678,299.972,299.3874,299.8005
1724418602.6323826,298.4666,299.9729,299.3867,299.8002
1724418604.4631069,298.4674,299.9725,299.3868,299.8005
1724418606.294789,298.4669,299.9727,299.3875,299.8009
1724418608.1208842,298.4655,299.9727,299.3877,299.8015
1724418609.9542785,298.4664,299.9729,299.3869,299.8007
1724418611.7873948,298.4674,299.9743,299.387,299.8005
1724418613.620932,298.4667,299.9707,299.3867,299.8004
1724418615.455791,298.4672,299.9728,299.3875,299.8011
1724418617.2969105,298.467,299.9732,299.3873,299.8013
1724418619.1333017,298.4669,299.9725,299.3873,299.8007
1724418620.9567666,298.4654,299.9726,299.3876,299.8007
1724418622.7889135,298.4668,299.9727,299.3874,299.8014
1724418624.6194494,298.4674,299.9734,299.3869,299.8002
1724418626.4562345,298.4677,299.9725,299.3869,299.8009
1724418628.2882502,298.4664,299.9734,299.3869,299.8008
1724418630.126261,298.4671,299.9719,299.3865,299.8008
1724418631.959207,298.4682,299.9734,299.3874,299.801
1724418633.7968564,298.4677,299.9734,299.3873,299.8011
1724418635.6290514,298.4675,299.9738,299.3868,299.8012
1724418637.4662428,298.4675,299.9739,299.3877,299.8007
1724418639.2831461,298.4664,299.9739,299.3874,299.8014
1724418641.1130066,298.4666,299.973,299.387,299.8005
1724418642.9554162,298.4674,299.9727,299.3873,299.8011
1724418644.78932,298.4665,299.9714,299.3873,299.8012
1724418646.6170032,298.4672,299.9717,299.3875,299.8016
1724418648.438498,298.4667,299.9738,299.3873,299.8011
1724418650.2590523,298.4676,299.9738,299.3874,299.801
1724418652.083665,298.4647,299.9738,299.3869,299.801
1724418653.9120133,298.4672,299.9718,299.3876,299.8008
1724418655.7387335,298.4641,299.9718,299.387,299.8007
1724418657.5711057,298.4677,299.9734,299.388,299.8015
1724418659.4035072,298.4673,299.9734,299.3875,299.8009
1724418661.234485,298.4675,299.9731,299.3875,299.801
1724418663.0695827,298.4675,299.9708,299.3874,299.8009
1724418664.893721,298.4676,299.9733,299.3869,299.8006
1724418666.7294662,298.4668,299.9728,299.3874,299.8012
1724418668.5617404,298.466,299.9735,299.3873,299.8013
1724418670.3999286,298.467,299.9734,299.3875,299.801
1724418672.2478237,298.4672,299.9734,299.3873,299.8006
1724418674.0799365,298.4675,299.9718,299.3871,299.8014
1724418675.9122903,298.4667,299.9724,299.3878,299.8008
1724418677.7472725,298.4661,299.9726,299.3876,299.801
1724418679.5796077,298.4682,299.9713,299.3876,299.8012
1724418681.4129503,298.4649,299.9699,299.388,299.8019
1724418683.2474134,298.4666,299.973,299.3881,299.8012
1724418685.078816,298.4661,299.9727,299.3877,299.8005
1724418686.9147003,298.4653,299.9728,299.3872,299.8007
1724418688.7427487,298.4659,299.9727,299.388,299.8011
1724418690.572873,298.466,299.9744,299.3876,299.8007
1724418692.3931828,298.468,299.9728,299.3877,299.8014
1724418694.2147696,298.4671,299.9736,299.3877,299.8012
1724418696.0377257,298.4673,299.9729,299.3875,299.801
1724418697.8712645,298.466,299.9715,299.3875,299.8007
1724418699.7146695,298.4676,299.9737,299.3877,299.8013
1724418701.5301573,298.4651,299.9724,299.3873,299.8015
1724418703.3479178,298.4661,299.9739,299.3873,299.8013
1724418705.1889834,298.4666,299.9728,299.3879,299.8016
1724418707.0018036,298.4678,299.9737,299.388,299.8019
1724418708.817763,298.4656,299.972,299.3876,299.801
1724418710.644751,298.4667,299.9732,299.3883,299.8017
1724418712.4849787,298.4657,299.9729,299.3879,299.8017
1724418714.303898,298.4669,299.9727,299.3878,299.8009
1724418716.1372006,298.4675,299.9743,299.3874,299.8014
1724418717.9747431,298.468,299.9731,299.3879,299.8016
1724418719.8092456,298.4671,299.9723,299.3879,299.801
1724418721.6379762,298.4668,299.9731,299.3885,299.8008
1724418723.4690824,298.4678,299.9727,299.3881,299.8014
1724418725.3044822,298.4673,299.9727,299.3873,299.8017
1724418727.1345263,298.4668,299.9741,299.3879,299.8016
1724418728.9682467,298.4669,299.9723,299.3873,299.8008
1724418730.8115597,298.4667,299.9724,299.3879,299.8011
1724418732.6430209,298.4674,299.9734,299.3876,299.8017
1724418734.4794729,298.4664,299.973,299.3879,299.8018
1724418736.3120842,298.4675,299.9742,299.388,299.8013
1724418738.1452804,298.4671,299.9745,299.3872,299.8022
1724418739.9734802,298.4672,299.9733,299.3883,299.8013
1724418741.8076677,298.4666,299.9729,299.3884,299.8018
1724418743.638708,298.4671,299.9744,299.3881,299.8012
1724418745.4734793,298.4679,299.9733,299.388,299.8014
1724418747.3023808,298.4676,299.9743,299.3882,299.8019
1724418749.1380508,298.4678,299.9716,299.3877,299.8011
1724418750.9803963,298.4681,299.9741,299.3879,299.8014
1724418752.8175743,298.4657,299.9727,299.3877,299.8011
1724418754.6394722,298.4681,299.974,299.3873,299.802
1724418756.4717226,298.4653,299.9716,299.3883,299.8015
1724418758.292677,298.467,299.9731,299.3877,299.8017
1724418760.1160686,298.4673,299.9733,299.3879,299.8017
1724418761.9445891,298.4676,299.9724,299.3879,299.8014
1724418763.7686813,298.4681,299.9724,299.3878,299.8013
1724418765.5928187,298.4672,299.974,299.3874,299.8011
1724418767.415738,298.4672,299.9743,299.3884,299.8021
1724418769.2515748,298.4656,299.9728,299.3881,299.8014
1724418771.0890386,298.4659,299.9735,299.3878,299.8013
1724418772.923555,298.4682,299.975,299.3888,299.8022
1724418774.7629306,298.4674,299.9722,299.3884,299.8016
1724418776.5967083,298.4682,299.9741,299.3879,299.8018
1724418778.4165485,298.468,299.9743,299.3884,299.8014
1724418780.243354,298.4676,299.9738,299.3876,299.8016
1724418782.0882115,298.4681,299.9736,299.388,299.8017
1724418783.9334884,298.467,299.9724,299.388,299.8015
1724418785.7534153,298.4675,299.9733,299.3883,299.8013
1724418787.5857687,298.4668,299.9736,299.3882,299.8014
1724418789.415333,298.468,299.9725,299.3884,299.8019
1724418791.249685,298.4678,299.9724,299.3881,299.8024
1724418793.0845296,298.4686,299.9733,299.3883,299.8014
1724418794.9331615,298.4678,299.9724,299.3879,299.8015
1724418796.7675219,298.4676,299.9727,299.3879,299.8015
1724418798.597441,298.4665,299.9741,299.388,299.8014
1724418800.4264941,298.4679,299.9747,299.3879,299.8017
1724418802.2639995,298.4669,299.9746,299.3882,299.8023
1724418804.0977077,298.4684,299.9741,299.3886,299.8017
1724418805.9313147,298.468,299.974,299.3883,299.8013
1724418807.7629528,298.4679,299.974,299.389,299.8022
1724418809.589447,298.468,299.9741,299.3888,299.802
1724418811.4278195,298.469,299.9743,299.3883,299.8018
1724418813.2624042,298.4686,299.9741,299.3882,299.8015
1724418815.1041713,298.4669,299.9729,299.3884,299.8023
1724418816.937885,298.467,299.9742,299.3879,299.8018
1724418818.7598295,298.4671,299.9741,299.3882,299.8017
1724418820.5970538,298.4674,299.9748,299.3884,299.8019
1724418822.4298532,298.4677,299.9736,299.388,299.8016
1724418824.2651434,298.4675,299.9728,299.3884,299.8019
1724418826.0991414,298.468,299.9729,299.3882,299.802
1724418827.9314632,298.4666,299.9729,299.3883,299.8023
1724418829.7656698,298.467,299.9723,299.3876,299.8009
1724418831.5983076,298.4673,299.9742,299.3882,299.8017
1724418833.4212987,298.4669,299.9744,299.3883,299.8016
1724418835.2487948,298.4688,299.9739,299.3886,299.8024
1724418837.0822022,298.468,299.9741,299.3884,299.802
1724418838.9040492,298.4685,299.9731,299.3883,299.8022
1724418840.7303755,298.4668,299.9713,299.3883,299.8013
1724418842.5655704,298.4685,299.9744,299.3883,299.8021
1724418844.409549,298.4662,299.9747,299.3881,299.8018
1724418846.2423582,298.469,299.9743,299.3888,299.8011
1724418848.0787246,298.4673,299.9744,299.3882,299.8027
1724418849.9083493,298.4684,299.9739,299.388,299.8019
1724418851.7338061,298.4696,299.9725,299.3884,299.8024
1724418853.5493495,298.4676,299.9746,299.3882,299.8018
1724418855.3824668,298.4672,299.9736,299.3879,299.802
1724418857.2176197,298.4671,299.9731,299.3883,299.8019
1724418859.054793,298.4686,299.9739,299.3882,299.8024
1724418860.886236,298.4687,299.9745,299.3886,299.8018
1724418862.7188094,298.467,299.9734,299.3888,299.8013
1724418864.5456731,298.4674,299.9725,299.3882,299.802
1724418866.3884366,298.4686,299.974,299.3885,299.802
1724418868.2205062,298.4671,299.9738,299.3885,299.802
1724418870.0468156,298.4687,299.9745,299.3882,299.8027
1724418871.8903272,298.4682,299.9736,299.3886,299.802
1724418873.7094843,298.4684,299.9738,299.3883,299.8021
1724418875.5478692,298.4682,299.9746,299.3886,299.8023
1724418877.3768792,298.4674,299.9743,299.3887,299.8029
1724418879.2133927,298.4675,299.9739,299.3883,299.8025
1724418881.0425541,298.4671,299.9733,299.3879,299.8022
1724418882.8755949,298.4674,299.974,299.3888,299.8023
1724418884.709369,298.4667,299.9731,299.3885,299.8017
1724418886.5416994,298.4668,299.9753,299.3892,299.803
1724418888.3678212,298.4675,299.9745,299.3887,299.8017
1724418890.203075,298.4654,299.9734,299.3887,299.8018
1724418892.0252419,298.4686,299.9737,299.3881,299.802
1724418893.8629527,298.4694,299.9757,299.3883,299.8018
1724418895.7014682,298.4685,299.9743,299.3885,299.8026
1724418897.535071,298.4672,299.9747,299.3882,299.802
1724418899.3716817,298.4685,299.9741,299.3887,299.8024
1724418901.2102993,298.4671,299.9753,299.3887,299.802
1724418903.0452383,298.4683,299.9749,299.3889,299.8024
1724418904.8709273,298.4684,299.9741,299.3883,299.8023
1724418906.7021818,298.4694,299.9714,299.3889,299.8025
1724418908.5375013,298.4669,299.9746,299.388,299.8026
1724418910.3829758,298.4687,299.9742,299.3883,299.8022
1724418912.212416,298.4672,299.9743,299.3881,299.8029
1724418914.0358832,298.467,299.9732,299.3884,299.8024
1724418915.8689258,298.4663,299.9723,299.389,299.802
1724418917.6901693,298.4685,299.9741,299.3882,299.8026
1724418919.5217955,298.4682,299.9763,299.3882,299.8023
1724418921.3418896,298.4695,299.9753,299.3884,299.8026
1724418923.1722991,298.4671,299.9749,299.3884,299.8024
1724418925.006119,298.468,299.9752,299.3882,299.8023
1724418926.8264189,298.4698,299.9741,299.3887,299.8021
1724418928.6573462,298.4653,299.9745,299.3887,299.802
1724418930.4898345,298.466,299.9747,299.3884,299.8029
1724418932.3267334,298.4696,299.9725,299.389,299.8025
1724418934.1608815,298.4682,299.9736,299.3886,299.8028
1724418935.9921293,298.4688,299.9737,299.3887,299.8017
1724418937.82737,298.4673,299.9745,299.3893,299.8028
1724418939.6458375,298.4679,299.9729,299.3889,299.8018
1724418941.4800189,298.4692,299.9732,299.3881,299.8019
1724418943.312819,298.467,299.9746,299.3885,299.8024
1724418945.1447527,298.4675,299.9736,299.3889,299.8021
1724418946.9764552,298.469,299.9731,299.3885,299.8022
1724418948.8108554,298.4691,299.9745,299.3891,299.8024
1724418950.6266265,298.4675,299.9739,299.389,299.8027
1724418952.4473712,298.4675,299.973,299.3885,299.8027
1724418954.267174,298.4693,299.9746,299.3888,299.8023
1724418956.102711,298.4688,299.9744,299.3891,299.8032
1724418957.9287982,298.4677,299.9755,299.3883,299.8023
1724418959.7556944,298.4677,299.9746,299.389,299.802
1724418961.593766,298.469,299.9745,299.3885,299.8023
1724418963.4165955,298.4687,299.9754,299.3889,299.8024
1724418965.2507813,298.4688,299.9757,299.3883,299.8023
1724418967.079463,298.4681,299.9757,299.3891,299.8026
1724418968.9122927,298.4687,299.9727,299.3889,299.802
1724418970.7448506,298.4675,299.9742,299.389,299.8019
1724418972.5823452,298.4685,299.9741,299.389,299.803
1724418974.4134197,298.469,299.9748,299.3884,299.8029
1724418976.2431812,298.4688,299.975,299.3886,299.8024
1724418978.0756476,298.4692,299.9743,299.3883,299.8029
1724418979.910754,298.4683,299.975,299.389,299.8023
1724418981.7428365,298.4684,299.9747,299.3889,299.802
1724418983.5763962,298.4687,299.9752,299.3893,299.803
1724418985.4008284,298.4691,299.975,299.3887,299.8022
1724418987.233841,298.4674,299.9739,299.3882,299.8027
1724418989.068146,298.4684,299.9734,299.3888,299.8028
1724418990.8978474,298.4688,299.9754,299.3895,299.8026
1724418992.734217,298.4695,299.9752,299.3888,299.8025
1724418994.565329,298.4682,299.9751,299.3886,299.8027
1724418996.4057674,298.4691,299.976,299.3896,299.8026
1724418998.236982,298.4684,299.9753,299.389,299.8026
1724419000.0686452,298.4679,299.9757,299.3883,299.8024
1724419001.8924375,298.4684,299.9749,299.3896,299.8023
1724419003.7336855,298.4695,299.975,299.3895,299.8028
1724419005.565298,298.4684,299.9742,299.3886,299.8025
1724419007.4023936,298.4675,299.9748,299.3894,299.8029
